problem;instance;n;algorithm;budget;parameters;run;fitness;nfev;time
pfsp;rec33;50;fat_rls;400;ts=half,id=quarter,beta=1.8;10;3379;383;500
qap;kra30b;30;fat_rls;400;ts=half,id=quarter,beta=1.8;1;110870;337;62
qap;kra30b;30;fat_rls;400;ts=half,id=quarter,beta=1.8;2;103890;273;63
qap;kra30b;30;fat_rls;400;ts=half,id=quarter,beta=1.8;3;113110;272;94
qap;kra30b;30;fat_rls;400;ts=half,id=quarter,beta=1.8;4;115780;305;62
qap;kra30b;30;fat_rls;400;ts=half,id=quarter,beta=1.8;5;109360;274;62
qap;kra30b;30;fat_rls;400;ts=half,id=quarter,beta=1.8;6;101080;296;62
qap;kra30b;30;fat_rls;400;ts=half,id=quarter,beta=1.8;7;112420;383;78
qap;kra30b;30;fat_rls;400;ts=half,id=quarter,beta=1.8;8;106920;350;63
qap;kra30b;30;fat_rls;400;ts=half,id=quarter,beta=1.8;9;109790;287;62
qap;kra30b;30;fat_rls;400;ts=half,id=quarter,beta=1.8;10;114800;290;47
qap;sko49;49;fat_rls;400;ts=half,id=quarter,beta=1.8;1;26194;388;78
qap;sko49;49;fat_rls;400;ts=half,id=quarter,beta=1.8;2;26172;400;94
qap;sko49;49;fat_rls;400;ts=half,id=quarter,beta=1.8;3;26526;400;78
qap;sko49;49;fat_rls;400;ts=half,id=quarter,beta=1.8;4;26184;390;78
qap;sko49;49;fat_rls;400;ts=half,id=quarter,beta=1.8;5;27114;399;78
qap;sko49;49;fat_rls;400;ts=half,id=quarter,beta=1.8;6;26716;367;78
qap;sko49;49;fat_rls;400;ts=half,id=quarter,beta=1.8;7;26304;400;78
qap;sko49;49;fat_rls;400;ts=half,id=quarter,beta=1.8;8;26016;399;94
qap;sko49;49;fat_rls;400;ts=half,id=quarter,beta=1.8;9;26668;394;78
qap;sko49;49;fat_rls;400;ts=half,id=quarter,beta=1.8;10;26306;399;63
lop;N-p40-03;40;fat_rls;400;ts=half,id=quarter,beta=2.0;1;12480;369;578
lop;N-p40-03;40;fat_rls;400;ts=half,id=quarter,beta=2.0;2;12562;382;562
lop;N-p40-03;40;fat_rls;400;ts=half,id=quarter,beta=2.0;3;12971;382;703
lop;N-p40-03;40;fat_rls;400;ts=half,id=quarter,beta=2.0;4;12876;380;578
lop;N-p40-03;40;fat_rls;400;ts=half,id=quarter,beta=2.0;5;12481;365;563
lop;N-p40-03;40;fat_rls;400;ts=half,id=quarter,beta=2.0;6;11500;371;578
lop;N-p40-03;40;fat_rls;400;ts=half,id=quarter,beta=2.0;7;11950;391;578
lop;N-p40-03;40;fat_rls;400;ts=half,id=quarter,beta=2.0;8;11199;326;578
lop;N-p40-03;40;fat_rls;400;ts=half,id=quarter,beta=2.0;9;11821;381;594
lop;N-p40-03;40;fat_rls;400;ts=half,id=quarter,beta=2.0;10;12235;331;594
lop;N-t59f11xx;44;fat_rls;400;ts=half,id=quarter,beta=2.0;1;16881;376;703
lop;N-t59f11xx;44;fat_rls;400;ts=half,id=quarter,beta=2.0;2;11263;297;687
lop;N-t59f11xx;44;fat_rls;400;ts=half,id=quarter,beta=2.0;3;10824;397;703
lop;N-t59f11xx;44;fat_rls;400;ts=half,id=quarter,beta=2.0;4;24521;384;828
lop;N-t59f11xx;44;fat_rls;400;ts=half,id=quarter,beta=2.0;5;18639;334;688
lop;N-t59f11xx;44;fat_rls;400;ts=half,id=quarter,beta=2.0;6;9725;391;687
lop;N-t59f11xx;44;fat_rls;400;ts=half,id=quarter,beta=2.0;7;25568;395;672
lop;N-t59f11xx;44;fat_rls;400;ts=half,id=quarter,beta=2.0;8;13064;329;844
lop;N-t59f11xx;44;fat_rls;400;ts=half,id=quarter,beta=2.0;9;16661;368;688
lop;N-t59f11xx;44;fat_rls;400;ts=half,id=quarter,beta=2.0;10;9417;338;687
pfsp;rec07;20;fat_rls;400;ts=half,id=quarter,beta=2.0;1;1724;256;219
pfsp;rec07;20;fat_rls;400;ts=half,id=quarter,beta=2.0;2;1619;157;219
pfsp;rec07;20;fat_rls;400;ts=half,id=quarter,beta=2.0;3;1626;242;797
pfsp;rec07;20;fat_rls;400;ts=half,id=quarter,beta=2.0;4;1762;231;219
pfsp;rec07;20;fat_rls;400;ts=half,id=quarter,beta=2.0;5;1677;235;219
pfsp;rec07;20;fat_rls;400;ts=half,id=quarter,beta=2.0;6;1847;244;219
pfsp;rec07;20;fat_rls;400;ts=half,id=quarter,beta=2.0;7;1619;235;234
pfsp;rec07;20;fat_rls;400;ts=half,id=quarter,beta=2.0;8;1814;245;219
pfsp;rec07;20;fat_rls;400;ts=half,id=quarter,beta=2.0;9;1693;198;219
pfsp;rec07;20;fat_rls;400;ts=half,id=quarter,beta=2.0;10;1708;271;203
pfsp;rec33;50;fat_rls;400;ts=half,id=quarter,beta=2.0;1;3317;339;500
pfsp;rec33;50;fat_rls;400;ts=half,id=quarter,beta=2.0;2;3322;366;484
pfsp;rec33;50;fat_rls;400;ts=half,id=quarter,beta=2.0;3;3494;370;500
pfsp;rec33;50;fat_rls;400;ts=half,id=quarter,beta=2.0;4;3560;346;1937
pfsp;rec33;50;fat_rls;400;ts=half,id=quarter,beta=2.0;5;3495;269;484
pfsp;rec33;50;fat_rls;400;ts=half,id=quarter,beta=2.0;6;3426;225;484
pfsp;rec33;50;fat_rls;400;ts=half,id=quarter,beta=2.0;7;3545;82;484
pfsp;rec33;50;fat_rls;400;ts=half,id=quarter,beta=2.0;8;3459;301;1922
pfsp;rec33;50;fat_rls;400;ts=half,id=quarter,beta=2.0;9;3257;359;469
pfsp;rec33;50;fat_rls;400;ts=half,id=quarter,beta=2.0;10;3393;310;469
qap;kra30b;30;fat_rls;400;ts=half,id=quarter,beta=2.0;1;112070;332;63
qap;kra30b;30;fat_rls;400;ts=half,id=quarter,beta=2.0;2;110180;290;62
qap;kra30b;30;fat_rls;400;ts=half,id=quarter,beta=2.0;3;112010;290;63
qap;kra30b;30;fat_rls;400;ts=half,id=quarter,beta=2.0;4;109050;341;63
qap;kra30b;30;fat_rls;400;ts=half,id=quarter,beta=2.0;5;110760;314;63
qap;kra30b;30;fat_rls;400;ts=half,id=quarter,beta=2.0;6;102280;348;63
qap;kra30b;30;fat_rls;400;ts=half,id=quarter,beta=2.0;7;110740;317;62
qap;kra30b;30;fat_rls;400;ts=half,id=quarter,beta=2.0;8;112520;333;62
qap;kra30b;30;fat_rls;400;ts=half,id=quarter,beta=2.0;9;117590;338;62
qap;kra30b;30;fat_rls;400;ts=half,id=quarter,beta=2.0;10;114070;275;62
qap;sko49;49;fat_rls;400;ts=half,id=quarter,beta=2.0;1;26240;386;78
qap;sko49;49;fat_rls;400;ts=half,id=quarter,beta=2.0;2;26456;391;78
qap;sko49;49;fat_rls;400;ts=half,id=quarter,beta=2.0;3;26200;396;63
qap;sko49;49;fat_rls;400;ts=half,id=quarter,beta=2.0;4;26290;322;78
qap;sko49;49;fat_rls;400;ts=half,id=quarter,beta=2.0;5;26832;389;78
qap;sko49;49;fat_rls;400;ts=half,id=quarter,beta=2.0;6;26582;379;78
qap;sko49;49;fat_rls;400;ts=half,id=quarter,beta=2.0;7;25920;394;78
qap;sko49;49;fat_rls;400;ts=half,id=quarter,beta=2.0;8;26132;399;62
qap;sko49;49;fat_rls;400;ts=half,id=quarter,beta=2.0;9;26882;377;78
qap;sko49;49;fat_rls;400;ts=half,id=quarter,beta=2.0;10;26418;393;78
lop;N-p40-03;40;fat_rls;400;ts=quarter,id=half,beta=1.0;1;11836;399;547
lop;N-p40-03;40;fat_rls;400;ts=quarter,id=half,beta=1.0;2;11871;391;578
lop;N-p40-03;40;fat_rls;400;ts=quarter,id=half,beta=1.0;3;11676;395;531
lop;N-p40-03;40;fat_rls;400;ts=quarter,id=half,beta=1.0;4;12164;389;578
lop;N-p40-03;40;fat_rls;400;ts=quarter,id=half,beta=1.0;5;11730;396;563
lop;N-p40-03;40;fat_rls;400;ts=quarter,id=half,beta=1.0;6;11202;397;563
lop;N-p40-03;40;fat_rls;400;ts=quarter,id=half,beta=1.0;7;11207;400;531
lop;N-p40-03;40;fat_rls;400;ts=quarter,id=half,beta=1.0;8;11248;398;563
lop;N-p40-03;40;fat_rls;400;ts=quarter,id=half,beta=1.0;9;11856;397;562
lop;N-p40-03;40;fat_rls;400;ts=quarter,id=half,beta=1.0;10;11872;379;578
lop;N-t59f11xx;44;fat_rls;400;ts=quarter,id=half,beta=1.0;1;9849;372;687
lop;N-t59f11xx;44;fat_rls;400;ts=quarter,id=half,beta=1.0;2;11687;376;672
lop;N-t59f11xx;44;fat_rls;400;ts=quarter,id=half,beta=1.0;3;9831;378;813
lop;N-t59f11xx;44;fat_rls;400;ts=quarter,id=half,beta=1.0;4;11374;385;672
lop;N-t59f11xx;44;fat_rls;400;ts=quarter,id=half,beta=1.0;5;12180;385;688
lop;N-t59f11xx;44;fat_rls;400;ts=quarter,id=half,beta=1.0;6;13318;388;688
lop;N-t59f11xx;44;fat_rls;400;ts=quarter,id=half,beta=1.0;7;9444;388;688
lop;N-t59f11xx;44;fat_rls;400;ts=quarter,id=half,beta=1.0;8;9443;381;797
lop;N-t59f11xx;44;fat_rls;400;ts=quarter,id=half,beta=1.0;9;11431;397;672
lop;N-t59f11xx;44;fat_rls;400;ts=quarter,id=half,beta=1.0;10;7973;394;672
pfsp;rec07;20;fat_rls;400;ts=quarter,id=half,beta=1.0;1;1638;322;219
pfsp;rec07;20;fat_rls;400;ts=quarter,id=half,beta=1.0;2;1644;385;219
pfsp;rec07;20;fat_rls;400;ts=quarter,id=half,beta=1.0;3;1599;229;219
pfsp;rec07;20;fat_rls;400;ts=quarter,id=half,beta=1.0;4;1750;173;812
pfsp;rec07;20;fat_rls;400;ts=quarter,id=half,beta=1.0;5;1659;285;219
pfsp;rec07;20;fat_rls;400;ts=quarter,id=half,beta=1.0;6;1631;210;234
pfsp;rec07;20;fat_rls;400;ts=quarter,id=half,beta=1.0;7;1660;289;219
pfsp;rec07;20;fat_rls;400;ts=quarter,id=half,beta=1.0;8;1681;247;219
pfsp;rec07;20;fat_rls;400;ts=quarter,id=half,beta=1.0;9;1752;258;219
pfsp;rec07;20;fat_rls;400;ts=quarter,id=half,beta=1.0;10;1659;199;219
pfsp;rec33;50;fat_rls;400;ts=quarter,id=half,beta=1.0;1;3318;391;469
pfsp;rec33;50;fat_rls;400;ts=quarter,id=half,beta=1.0;2;3292;281;1937
pfsp;rec33;50;fat_rls;400;ts=quarter,id=half,beta=1.0;3;3382;306;484
pfsp;rec33;50;fat_rls;400;ts=quarter,id=half,beta=1.0;4;3486;204;500
pfsp;rec33;50;fat_rls;400;ts=quarter,id=half,beta=1.0;5;3407;328;484
pfsp;rec33;50;fat_rls;400;ts=quarter,id=half,beta=1.0;6;3344;397;484
pfsp;rec33;50;fat_rls;400;ts=quarter,id=half,beta=1.0;7;3325;369;484
pfsp;rec33;50;fat_rls;400;ts=quarter,id=half,beta=1.0;8;3315;394;484
pfsp;rec33;50;fat_rls;400;ts=quarter,id=half,beta=1.0;9;3330;370;1922
pfsp;rec33;50;fat_rls;400;ts=quarter,id=half,beta=1.0;10;3367;396;453
qap;kra30b;30;fat_rls;400;ts=quarter,id=half,beta=1.0;1;109180;377;62
qap;kra30b;30;fat_rls;400;ts=quarter,id=half,beta=1.0;2;117410;319;62
qap;kra30b;30;fat_rls;400;ts=quarter,id=half,beta=1.0;3;112110;395;78
qap;kra30b;30;fat_rls;400;ts=quarter,id=half,beta=1.0;4;119500;387;63
qap;kra30b;30;fat_rls;400;ts=quarter,id=half,beta=1.0;5;115680;386;63
qap;kra30b;30;fat_rls;400;ts=quarter,id=half,beta=1.0;6;104490;373;63
qap;kra30b;30;fat_rls;400;ts=quarter,id=half,beta=1.0;7;119050;387;78
qap;kra30b;30;fat_rls;400;ts=quarter,id=half,beta=1.0;8;113350;382;62
qap;kra30b;30;fat_rls;400;ts=quarter,id=half,beta=1.0;9;105640;384;62
qap;kra30b;30;fat_rls;400;ts=quarter,id=half,beta=1.0;10;114410;370;78
qap;sko49;49;fat_rls;400;ts=quarter,id=half,beta=1.0;1;25742;392;78
qap;sko49;49;fat_rls;400;ts=quarter,id=half,beta=1.0;2;26812;399;78
qap;sko49;49;fat_rls;400;ts=quarter,id=half,beta=1.0;3;26518;400;78
qap;sko49;49;fat_rls;400;ts=quarter,id=half,beta=1.0;4;27060;391;62
qap;sko49;49;fat_rls;400;ts=quarter,id=half,beta=1.0;5;26604;397;78
qap;sko49;49;fat_rls;400;ts=quarter,id=half,beta=1.0;6;27120;400;63
qap;sko49;49;fat_rls;400;ts=quarter,id=half,beta=1.0;7;26796;400;63
qap;sko49;49;fat_rls;400;ts=quarter,id=half,beta=1.0;8;26158;394;63
qap;sko49;49;fat_rls;400;ts=quarter,id=half,beta=1.0;9;26302;393;78
qap;sko49;49;fat_rls;400;ts=quarter,id=half,beta=1.0;10;26536;397;62
lop;N-p40-03;40;fat_rls;400;ts=quarter,id=half,beta=1.2;1;11723;390;562
lop;N-p40-03;40;fat_rls;400;ts=quarter,id=half,beta=1.2;2;12149;384;562
lop;N-p40-03;40;fat_rls;400;ts=quarter,id=half,beta=1.2;3;11922;395;578
lop;N-p40-03;40;fat_rls;400;ts=quarter,id=half,beta=1.2;4;11423;399;562
lop;N-p40-03;40;fat_rls;400;ts=quarter,id=half,beta=1.2;5;11529;390;563
lop;N-p40-03;40;fat_rls;400;ts=quarter,id=half,beta=1.2;6;12016;399;578
lop;N-p40-03;40;fat_rls;400;ts=quarter,id=half,beta=1.2;7;11455;398;547
lop;N-p40-03;40;fat_rls;400;ts=quarter,id=half,beta=1.2;8;11517;389;563
lop;N-p40-03;40;fat_rls;400;ts=quarter,id=half,beta=1.2;9;11675;388;562
lop;N-p40-03;40;fat_rls;400;ts=quarter,id=half,beta=1.2;10;11476;399;563
lop;N-t59f11xx;44;fat_rls;400;ts=quarter,id=half,beta=1.2;1;12143;396;672
lop;N-t59f11xx;44;fat_rls;400;ts=quarter,id=half,beta=1.2;2;16837;383;688
lop;N-t59f11xx;44;fat_rls;400;ts=quarter,id=half,beta=1.2;3;7880;396;828
lop;N-t59f11xx;44;fat_rls;400;ts=quarter,id=half,beta=1.2;4;9611;374;672
lop;N-t59f11xx;44;fat_rls;400;ts=quarter,id=half,beta=1.2;5;8757;371;656
lop;N-t59f11xx;44;fat_rls;400;ts=quarter,id=half,beta=1.2;6;13406;366;672
lop;N-t59f11xx;44;fat_rls;400;ts=quarter,id=half,beta=1.2;7;10465;387;672
lop;N-t59f11xx;44;fat_rls;400;ts=quarter,id=half,beta=1.2;8;8357;395;688
lop;N-t59f11xx;44;fat_rls;400;ts=quarter,id=half,beta=1.2;9;16291;375;672
lop;N-t59f11xx;44;fat_rls;400;ts=quarter,id=half,beta=1.2;10;7260;375;828
pfsp;rec07;20;fat_rls;400;ts=quarter,id=half,beta=1.2;1;1648;336;219
pfsp;rec07;20;fat_rls;400;ts=quarter,id=half,beta=1.2;2;1635;340;203
pfsp;rec07;20;fat_rls;400;ts=quarter,id=half,beta=1.2;3;1659;92;234
pfsp;rec07;20;fat_rls;400;ts=quarter,id=half,beta=1.2;4;1750;169;797
pfsp;rec07;20;fat_rls;400;ts=quarter,id=half,beta=1.2;5;1619;178;219
pfsp;rec07;20;fat_rls;400;ts=quarter,id=half,beta=1.2;6;1622;324;234
pfsp;rec07;20;fat_rls;400;ts=quarter,id=half,beta=1.2;7;1665;349;219
pfsp;rec07;20;fat_rls;400;ts=quarter,id=half,beta=1.2;8;1622;399;219
pfsp;rec07;20;fat_rls;400;ts=quarter,id=half,beta=1.2;9;1677;328;219
pfsp;rec07;20;fat_rls;400;ts=quarter,id=half,beta=1.2;10;1708;350;219
pfsp;rec33;50;fat_rls;400;ts=quarter,id=half,beta=1.2;1;3322;364;500
pfsp;rec33;50;fat_rls;400;ts=quarter,id=half,beta=1.2;2;3345;370;469
pfsp;rec33;50;fat_rls;400;ts=quarter,id=half,beta=1.2;3;3347;385;500
pfsp;rec33;50;fat_rls;400;ts=quarter,id=half,beta=1.2;4;3412;380;516
pfsp;rec33;50;fat_rls;400;ts=quarter,id=half,beta=1.2;5;3364;309;484
pfsp;rec33;50;fat_rls;400;ts=quarter,id=half,beta=1.2;6;3369;377;469
pfsp;rec33;50;fat_rls;400;ts=quarter,id=half,beta=1.2;7;3473;373;1953
pfsp;rec33;50;fat_rls;400;ts=quarter,id=half,beta=1.2;8;3384;332;469
pfsp;rec33;50;fat_rls;400;ts=quarter,id=half,beta=1.2;9;3265;395;1937
pfsp;rec33;50;fat_rls;400;ts=quarter,id=half,beta=1.2;10;3329;308;500
qap;kra30b;30;fat_rls;400;ts=quarter,id=half,beta=1.2;1;110370;382;78
qap;kra30b;30;fat_rls;400;ts=quarter,id=half,beta=1.2;2;112160;379;78
qap;kra30b;30;fat_rls;400;ts=quarter,id=half,beta=1.2;3;114060;390;63
qap;kra30b;30;fat_rls;400;ts=quarter,id=half,beta=1.2;4;107240;386;63
qap;kra30b;30;fat_rls;400;ts=quarter,id=half,beta=1.2;5;109960;367;62
qap;kra30b;30;fat_rls;400;ts=quarter,id=half,beta=1.2;6;106880;327;62
qap;kra30b;30;fat_rls;400;ts=quarter,id=half,beta=1.2;7;121150;392;62
qap;kra30b;30;fat_rls;400;ts=quarter,id=half,beta=1.2;8;110860;398;62
qap;kra30b;30;fat_rls;400;ts=quarter,id=half,beta=1.2;9;111880;357;63
qap;kra30b;30;fat_rls;400;ts=quarter,id=half,beta=1.2;10;105180;378;78
qap;sko49;49;fat_rls;400;ts=quarter,id=half,beta=1.2;1;26276;395;63
qap;sko49;49;fat_rls;400;ts=quarter,id=half,beta=1.2;2;26188;397;78
qap;sko49;49;fat_rls;400;ts=quarter,id=half,beta=1.2;3;25134;395;78
qap;sko49;49;fat_rls;400;ts=quarter,id=half,beta=1.2;4;26850;392;62
qap;sko49;49;fat_rls;400;ts=quarter,id=half,beta=1.2;5;26524;400;62
qap;sko49;49;fat_rls;400;ts=quarter,id=half,beta=1.2;6;26730;394;94
qap;sko49;49;fat_rls;400;ts=quarter,id=half,beta=1.2;7;26364;400;63
qap;sko49;49;fat_rls;400;ts=quarter,id=half,beta=1.2;8;26476;396;78
qap;sko49;49;fat_rls;400;ts=quarter,id=half,beta=1.2;9;26644;397;78
qap;sko49;49;fat_rls;400;ts=quarter,id=half,beta=1.2;10;26410;398;62
lop;N-p40-03;40;fat_rls;400;ts=quarter,id=half,beta=1.4;1;12189;397;562
lop;N-p40-03;40;fat_rls;400;ts=quarter,id=half,beta=1.4;2;11941;374;547
lop;N-p40-03;40;fat_rls;400;ts=quarter,id=half,beta=1.4;3;11523;389;578
lop;N-p40-03;40;fat_rls;400;ts=quarter,id=half,beta=1.4;4;11277;381;578
lop;N-p40-03;40;fat_rls;400;ts=quarter,id=half,beta=1.4;5;11603;371;562
lop;N-p40-03;40;fat_rls;400;ts=quarter,id=half,beta=1.4;6;11888;397;547
lop;N-p40-03;40;fat_rls;400;ts=quarter,id=half,beta=1.4;7;11254;388;563
lop;N-p40-03;40;fat_rls;400;ts=quarter,id=half,beta=1.4;8;11575;367;563
lop;N-p40-03;40;fat_rls;400;ts=quarter,id=half,beta=1.4;9;11922;391;563
lop;N-p40-03;40;fat_rls;400;ts=quarter,id=half,beta=1.4;10;11668;360;547
lop;N-t59f11xx;44;fat_rls;400;ts=quarter,id=half,beta=1.4;1;12244;381;687
lop;N-t59f11xx;44;fat_rls;400;ts=quarter,id=half,beta=1.4;2;12671;355;688
lop;N-t59f11xx;44;fat_rls;400;ts=quarter,id=half,beta=1.4;3;9100;385;703
lop;N-t59f11xx;44;fat_rls;400;ts=quarter,id=half,beta=1.4;4;11101;348;688
lop;N-t59f11xx;44;fat_rls;400;ts=quarter,id=half,beta=1.4;5;11612;382;656
lop;N-t59f11xx;44;fat_rls;400;ts=quarter,id=half,beta=1.4;6;12916;387;672
lop;N-t59f11xx;44;fat_rls;400;ts=quarter,id=half,beta=1.4;7;10216;391;828
lop;N-t59f11xx;44;fat_rls;400;ts=quarter,id=half,beta=1.4;8;13243;388;672
lop;N-t59f11xx;44;fat_rls;400;ts=quarter,id=half,beta=1.4;9;11450;379;688
lop;N-t59f11xx;44;fat_rls;400;ts=quarter,id=half,beta=1.4;10;7808;392;844
pfsp;rec07;20;fat_rls;400;ts=quarter,id=half,beta=1.4;1;1677;290;219
pfsp;rec07;20;fat_rls;400;ts=quarter,id=half,beta=1.4;2;1659;135;219
pfsp;rec07;20;fat_rls;400;ts=quarter,id=half,beta=1.4;3;1635;257;219
pfsp;rec07;20;fat_rls;400;ts=quarter,id=half,beta=1.4;4;1665;102;219
pfsp;rec07;20;fat_rls;400;ts=quarter,id=half,beta=1.4;5;1684;159;219
pfsp;rec07;20;fat_rls;400;ts=quarter,id=half,beta=1.4;6;1635;286;219
pfsp;rec07;20;fat_rls;400;ts=quarter,id=half,beta=1.4;7;1665;338;219
pfsp;rec07;20;fat_rls;400;ts=quarter,id=half,beta=1.4;8;1700;305;219
pfsp;rec07;20;fat_rls;400;ts=quarter,id=half,beta=1.4;9;1697;236;797
pfsp;rec07;20;fat_rls;400;ts=quarter,id=half,beta=1.4;10;1653;220;234
pfsp;rec33;50;fat_rls;400;ts=quarter,id=half,beta=1.4;1;3291;348;484
pfsp;rec33;50;fat_rls;400;ts=quarter,id=half,beta=1.4;2;3336;396;484
pfsp;rec33;50;fat_rls;400;ts=quarter,id=half,beta=1.4;3;3313;351;484
pfsp;rec33;50;fat_rls;400;ts=quarter,id=half,beta=1.4;4;3282;212;500
pfsp;rec33;50;fat_rls;400;ts=quarter,id=half,beta=1.4;5;3392;367;469
pfsp;rec33;50;fat_rls;400;ts=quarter,id=half,beta=1.4;6;3307;388;500
pfsp;rec33;50;fat_rls;400;ts=quarter,id=half,beta=1.4;7;3339;211;1875
pfsp;rec33;50;fat_rls;400;ts=quarter,id=half,beta=1.4;8;3379;393;484
pfsp;rec33;50;fat_rls;400;ts=quarter,id=half,beta=1.4;9;3366;386;484
pfsp;rec33;50;fat_rls;400;ts=quarter,id=half,beta=1.4;10;3309;343;500
qap;kra30b;30;fat_rls;400;ts=quarter,id=half,beta=1.4;1;103500;397;63
qap;kra30b;30;fat_rls;400;ts=quarter,id=half,beta=1.4;2;111910;375;63
qap;kra30b;30;fat_rls;400;ts=quarter,id=half,beta=1.4;3;114170;379;62
qap;kra30b;30;fat_rls;400;ts=quarter,id=half,beta=1.4;4;115270;393;63
qap;kra30b;30;fat_rls;400;ts=quarter,id=half,beta=1.4;5;110440;363;63
qap;kra30b;30;fat_rls;400;ts=quarter,id=half,beta=1.4;6;102910;395;94
qap;kra30b;30;fat_rls;400;ts=quarter,id=half,beta=1.4;7;116650;363;62
qap;kra30b;30;fat_rls;400;ts=quarter,id=half,beta=1.4;8;110170;361;62
qap;kra30b;30;fat_rls;400;ts=quarter,id=half,beta=1.4;9;113170;375;62
qap;kra30b;30;fat_rls;400;ts=quarter,id=half,beta=1.4;10;108830;363;62
qap;sko49;49;fat_rls;400;ts=quarter,id=half,beta=1.4;1;26814;377;94
qap;sko49;49;fat_rls;400;ts=quarter,id=half,beta=1.4;2;26292;384;78
qap;sko49;49;fat_rls;400;ts=quarter,id=half,beta=1.4;3;26094;395;63
qap;sko49;49;fat_rls;400;ts=quarter,id=half,beta=1.4;4;26850;393;78
qap;sko49;49;fat_rls;400;ts=quarter,id=half,beta=1.4;5;26812;400;62
qap;sko49;49;fat_rls;400;ts=quarter,id=half,beta=1.4;6;26984;400;78
qap;sko49;49;fat_rls;400;ts=quarter,id=half,beta=1.4;7;26154;395;94
qap;sko49;49;fat_rls;400;ts=quarter,id=half,beta=1.4;8;25864;390;78
qap;sko49;49;fat_rls;400;ts=quarter,id=half,beta=1.4;9;26458;391;62
qap;sko49;49;fat_rls;400;ts=quarter,id=half,beta=1.4;10;25864;396;78
lop;N-p40-03;40;fat_rls;400;ts=quarter,id=half,beta=1.6;1;11659;383;578
lop;N-p40-03;40;fat_rls;400;ts=quarter,id=half,beta=1.6;2;11458;368;578
lop;N-p40-03;40;fat_rls;400;ts=quarter,id=half,beta=1.6;3;11949;383;688
lop;N-p40-03;40;fat_rls;400;ts=quarter,id=half,beta=1.6;4;12170;392;578
lop;N-p40-03;40;fat_rls;400;ts=quarter,id=half,beta=1.6;5;11613;367;578
lop;N-p40-03;40;fat_rls;400;ts=quarter,id=half,beta=1.6;6;11628;399;563
lop;N-p40-03;40;fat_rls;400;ts=quarter,id=half,beta=1.6;7;11719;381;578
lop;N-p40-03;40;fat_rls;400;ts=quarter,id=half,beta=1.6;8;11732;387;578
lop;N-p40-03;40;fat_rls;400;ts=quarter,id=half,beta=1.6;9;11424;359;578
lop;N-p40-03;40;fat_rls;400;ts=quarter,id=half,beta=1.6;10;11596;392;562
lop;N-t59f11xx;44;fat_rls;400;ts=quarter,id=half,beta=1.6;1;12155;375;687
lop;N-t59f11xx;44;fat_rls;400;ts=quarter,id=half,beta=1.6;2;11985;380;688
lop;N-t59f11xx;44;fat_rls;400;ts=quarter,id=half,beta=1.6;3;8693;390;672
lop;N-t59f11xx;44;fat_rls;400;ts=quarter,id=half,beta=1.6;4;8688;387;844
lop;N-t59f11xx;44;fat_rls;400;ts=quarter,id=half,beta=1.6;5;10684;336;828
lop;N-t59f11xx;44;fat_rls;400;ts=quarter,id=half,beta=1.6;6;13182;370;688
lop;N-t59f11xx;44;fat_rls;400;ts=quarter,id=half,beta=1.6;7;8977;389;672
lop;N-t59f11xx;44;fat_rls;400;ts=quarter,id=half,beta=1.6;8;11667;386;687
lop;N-t59f11xx;44;fat_rls;400;ts=quarter,id=half,beta=1.6;9;14592;388;672
lop;N-t59f11xx;44;fat_rls;400;ts=quarter,id=half,beta=1.6;10;7853;392;688
pfsp;rec07;20;fat_rls;400;ts=quarter,id=half,beta=1.6;1;1699;307;219
pfsp;rec07;20;fat_rls;400;ts=quarter,id=half,beta=1.6;2;1599;245;797
pfsp;rec07;20;fat_rls;400;ts=quarter,id=half,beta=1.6;3;1599;294;219
pfsp;rec07;20;fat_rls;400;ts=quarter,id=half,beta=1.6;4;1619;189;234
pfsp;rec07;20;fat_rls;400;ts=quarter,id=half,beta=1.6;5;1659;176;219
pfsp;rec07;20;fat_rls;400;ts=quarter,id=half,beta=1.6;6;1619;305;234
pfsp;rec07;20;fat_rls;400;ts=quarter,id=half,beta=1.6;7;1665;312;219
pfsp;rec07;20;fat_rls;400;ts=quarter,id=half,beta=1.6;8;1697;265;813
pfsp;rec07;20;fat_rls;400;ts=quarter,id=half,beta=1.6;9;1803;247;219
pfsp;rec07;20;fat_rls;400;ts=quarter,id=half,beta=1.6;10;1665;132;234
pfsp;rec33;50;fat_rls;400;ts=quarter,id=half,beta=1.6;1;3287;352;500
pfsp;rec33;50;fat_rls;400;ts=quarter,id=half,beta=1.6;2;3288;317;484
pfsp;rec33;50;fat_rls;400;ts=quarter,id=half,beta=1.6;3;3341;353;484
pfsp;rec33;50;fat_rls;400;ts=quarter,id=half,beta=1.6;4;3387;371;469
pfsp;rec33;50;fat_rls;400;ts=quarter,id=half,beta=1.6;5;3323;345;469
pfsp;rec33;50;fat_rls;400;ts=quarter,id=half,beta=1.6;6;3313;365;484
pfsp;rec33;50;fat_rls;400;ts=quarter,id=half,beta=1.6;7;3269;394;1922
pfsp;rec33;50;fat_rls;400;ts=quarter,id=half,beta=1.6;8;3399;364;516
pfsp;rec33;50;fat_rls;400;ts=quarter,id=half,beta=1.6;9;3368;337;500
pfsp;rec33;50;fat_rls;400;ts=quarter,id=half,beta=1.6;10;3286;377;469
qap;kra30b;30;fat_rls;400;ts=quarter,id=half,beta=1.6;1;113300;323;78
